日期,601398,601939,601288,601988,601658,601328,600036,600000,601166,601998,600016,601818,000001,600015,601169,601229,600919,601916,002142,601009,sys
2021-09-13,0.42,-0.32,0.33,-0.0,-1.48,-0.66,0.37,0.21,-1.77,-1.04,0.96,-0.0,1.75,0.34,0.22,0.4,-0.46,0.28,1.57,-0.0,0.0
2021-09-14,1.26,2.23,1.32,1.29,3.64,1.52,3.38,1.92,4.63,2.48,2.18,2.25,4.16,1.73,1.77,1.46,3.2,1.11,2.78,3.07,0.11
2021-09-15,0.64,0.49,0.33,-0.0,0.94,-0.0,1.34,0.22,1.62,0.85,0.25,0.86,-0.77,0.18,0.45,0.4,1.57,0.28,1.99,1.59,0.03
2021-09-16,-0.0,1.14,0.34,0.33,0.38,0.66,1.36,0.76,1.33,-0.0,1.0,0.87,2.25,0.7,-0.23,0.41,1.28,0.28,1.15,0.43,0.04
2021-09-17,-0.43,-0.33,-0.34,-0.66,1.53,0.22,-1.08,0.11,-0.43,0.85,0.25,0.58,2.88,0.53,0.23,-0.0,3.07,-0.0,-4.43,-0.22,-0.01
2021-09-22,1.49,1.98,1.01,0.65,1.75,1.11,3.59,0.88,3.0,1.72,1.76,1.47,2.97,0.53,1.13,1.77,3.84,0.56,1.54,2.48,0.09
2021-09-23,-0.65,-0.67,-0.34,-0.66,1.19,-1.12,1.15,-0.0,-0.55,-0.0,-1.03,-0.6,1.67,-0.72,-0.68,-0.69,-0.69,-0.28,1.53,-0.0,-0.01
2021-09-24,0.43,1.0,0.68,0.65,1.0,0.44,0.14,0.11,1.65,0.22,0.76,0.3,1.87,-0.18,0.68,0.28,3.1,0.28,0.21,0.88,0.03
2021-09-27,0.22,0.51,0.34,-0.0,1.01,0.45,-0.66,-0.0,-1.0,0.66,0.77,0.89,-1.27,1.07,0.46,-0.14,-0.53,-0.0,1.74,1.0,0.01
2021-09-28,-0.65,-1.19,-0.68,-0.33,-3.27,-0.67,-2.71,-0.11,-1.99,-0.88,-0.77,-1.8,-2.28,-0.36,-0.69,-0.55,-3.36,-0.57,-3.42,-2.02,-0.07
2021-09-29,-0.43,-0.5,-0.34,-0.0,-0.59,-0.0,-2.26,0.11,-0.27,-0.0,-0.51,-0.29,-1.0,0.18,-0.0,-0.41,0.34,0.28,-5.48,-0.77,-0.04
2021-09-30,0.43,0.5,0.68,0.33,0.2,-0.22,2.15,0.22,1.13,-0.0,0.51,0.29,1.21,0.18,0.68,0.27,-0.0,-0.28,3.41,0.98,0.04
2021-10-08,-1.07,-1.17,-0.68,-0.66,-0.79,-1.11,-0.95,-0.89,-2.08,-0.88,-1.28,-1.77,-3.96,-1.62,-2.29,-1.92,-0.86,-0.85,-3.16,-1.55,-0.06
2021-10-11,-0.64,-1.16,-1.01,-0.33,-1.95,-0.44,-4.06,-0.77,-3.64,-1.09,-0.51,-0.87,-4.08,-1.06,-0.45,-0.94,-2.39,-0.56,-3.7,-4.9,-0.08
2021-10-12,-0.21,0.33,0.33,-0.0,1.53,-0.0,-0.17,0.11,0.1,0.86,0.5,0.29,0.26,0.35,0.45,0.27,-1.0,0.83,-1.6,-1.24,0.01
2021-10-13,0.63,0.66,0.67,0.32,-0.0,0.22,0.11,0.77,0.67,-0.22,0.51,1.15,-1.19,0.35,0.45,0.53,-0.82,0.28,-0.39,0.31,0.02
2021-10-14,0.21,0.17,0.34,0.33,0.19,0.44,1.26,0.33,0.62,0.65,0.51,0.87,1.89,0.53,0.68,-0.0,1.96,0.28,3.23,1.54,0.03
2021-10-15,-0.85,-0.0,-0.0,0.33,0.39,-0.22,-1.81,-0.33,-0.68,-0.0,-0.0,-1.18,-2.34,0.18,-0.0,0.13,-1.33,-0.0,-1.32,-2.71,-0.03
2021-10-18,0.42,0.66,-0.34,-0.33,-2.35,0.66,2.72,0.55,-0.1,-0.22,-0.0,-0.0,1.88,-0.18,-0.0,0.13,-0.33,0.28,1.14,0.61,0.02
2021-10-19,0.21,-0.67,0.34,-0.0,-1.53,-0.22,-1.97,0.11,0.05,-0.22,-0.0,-0.29,-1.45,-0.0,-0.68,0.13,-0.33,-0.0,-0.86,-2.66,-0.02
2021-10-20,0.42,0.5,-0.0,-0.0,0.38,0.22,0.91,-0.11,0.42,-0.0,0.26,-0.0,1.69,0.35,0.23,-0.27,1.47,0.28,1.81,1.49,0.02
2021-10-21,-0.85,-1.16,-0.68,-0.65,-3.02,-0.88,-2.58,-0.22,-3.29,-0.87,-1.02,-1.16,-3.95,-1.6,-0.9,-0.54,-2.49,-0.57,-3.31,-1.72,-0.08
2021-10-22,0.21,0.16,0.34,0.65,0.37,0.22,-1.0,-0.33,-0.46,0.22,0.25,0.29,-0.2,-0.17,-0.0,-0.53,-0.81,-0.0,-0.08,-0.2,0.0
2021-10-25,0.21,0.33,-0.0,-0.33,1.47,-0.22,-0.55,0.44,1.11,0.43,-0.25,-0.0,-0.4,0.52,-0.22,0.27,-0.64,0.28,-1.52,-0.0,0.0
2021-10-26,0.42,0.33,0.68,0.33,0.56,0.44,-1.3,-0.0,1.37,0.22,0.76,0.57,0.35,-0.0,0.22,0.13,-1.91,0.28,-0.23,-0.2,0.01
2021-10-27,-0.0,0.33,-0.0,-0.0,-0.38,0.44,1.41,0.44,1.55,-0.0,0.51,-0.0,0.65,1.23,0.67,1.2,0.78,1.42,0.72,0.5,0.02
2021-10-28,0.64,0.67,0.34,0.33,-0.0,0.22,0.55,0.33,0.16,0.87,0.51,0.58,1.0,1.07,0.68,1.21,0.79,0.29,1.48,1.09,0.03
2021-10-29,-0.0,0.67,-0.34,-0.0,-1.31,-0.22,0.46,0.22,2.2,0.66,-0.26,-0.0,1.12,-1.08,-0.45,0.41,-0.0,0.86,-0.84,2.41,0.01
2021-11-01,-1.28,-1.01,-0.68,-0.66,-3.88,-3.76,-0.28,2.46,-1.83,-0.44,-0.77,-0.87,0.56,-0.18,-0.9,-0.96,-4.93,-0.29,-3.66,-2.89,-0.06
2021-11-02,1.69,1.5,1.01,0.98,1.78,2.77,3.46,2.06,5.01,1.32,1.02,2.59,6.24,1.42,1.57,0.95,1.82,0.58,3.54,4.11,0.11
2021-11-03,0.22,0.68,-0.0,-0.0,1.99,-0.22,1.05,0.12,-1.5,-0.0,-0.0,0.59,0.83,-0.0,-0.68,0.14,-0.15,-0.0,-0.42,-1.99,0.02
2021-11-04,-0.22,0.34,0.34,-0.0,1.29,-0.66,-0.1,0.23,0.33,-0.0,0.26,0.6,0.89,0.36,0.45,0.41,2.31,-0.0,1.3,1.74,0.01
2021-11-05,-0.22,0.68,-0.0,-0.0,-0.94,-0.43,0.37,-0.24,0.49,-0.0,-0.0,0.3,1.29,0.18,0.23,-0.0,0.32,0.29,1.48,1.56,0.01
2021-11-08,0.64,-0.17,-0.0,0.33,-0.19,-0.22,0.5,0.47,0.39,-0.0,-0.0,-0.0,1.25,0.36,-0.0,0.41,2.37,0.29,0.16,0.32,0.01
2021-11-09,-0.22,-0.52,-0.0,-0.33,1.11,-0.0,0.47,-0.59,-1.33,-0.22,-0.0,0.3,-0.63,-0.18,-0.0,-0.28,-0.16,-0.0,1.15,-0.0,-0.01
2021-11-10,0.43,0.34,0.34,-0.0,-0.56,0.86,0.84,0.7,0.66,0.22,-0.0,0.3,0.74,-0.0,-0.0,0.14,0.49,-0.0,-0.84,-0.53,0.02
2021-11-11,-0.87,-0.86,-1.03,-0.99,-0.74,-1.53,-4.33,-1.65,-3.85,-0.67,-1.29,-1.51,-5.46,-1.27,-0.91,-0.69,-2.93,-0.88,-4.85,-1.37,-0.09
2021-11-12,0.21,0.34,0.34,0.33,1.29,0.64,0.8,-0.35,0.26,0.44,0.26,0.6,0.44,0.89,0.23,0.14,-0.79,0.29,-0.26,0.21,0.02
2021-11-15,-0.43,0.34,-0.0,-0.0,-0.19,-0.65,-1.01,-1.16,0.05,-0.44,-0.51,-0.9,-0.88,-0.54,-0.23,-0.14,-0.0,-0.58,-1.64,-0.52,-0.02
2021-11-16,0.43,-0.17,-0.0,-0.0,1.31,0.21,0.81,0.23,1.22,0.22,0.25,0.3,1.14,0.36,0.23,0.14,1.41,0.58,-0.1,1.77,0.02
2021-11-17,-0.0,0.17,-0.0,-0.33,1.7,0.43,1.26,0.92,0.48,0.22,0.51,0.6,0.6,0.18,0.45,0.41,2.23,-0.0,2.54,0.42,0.02
2021-11-18,0.22,-0.0,-0.0,0.33,0.39,0.43,0.83,1.04,1.13,0.22,0.26,0.3,1.71,-1.26,-0.23,0.41,0.49,0.29,1.47,0.32,0.02
2021-11-19,-0.43,-0.17,-0.68,-0.0,-0.97,-0.87,-1.79,-1.05,-1.09,-0.44,-0.77,-0.9,-1.97,-0.36,-0.45,-0.55,-0.98,-0.58,-1.68,-0.43,-0.04
2021-11-22,0.64,0.51,0.34,-0.0,1.53,0.43,1.22,0.58,1.62,0.66,0.51,0.6,0.17,0.53,0.45,0.41,1.78,-0.0,2.94,1.38,0.04
2021-11-23,-0.0,-0.17,-0.0,-0.33,-0.58,-0.22,-0.12,-0.35,0.38,-0.45,-0.0,-0.3,1.32,-0.54,-0.23,-0.42,0.33,-0.0,-3.35,0.75,-0.01
2021-11-24,-0.22,-0.0,-0.0,-0.33,-0.58,0.22,0.02,-0.58,-0.99,0.22,-0.26,-0.3,0.06,-0.0,-0.23,0.28,0.66,-0.58,,0.22,-0.01
2021-11-25,0.22,0.17,0.68,-0.0,-0.38,0.22,0.62,0.46,0.22,-0.22,0.26,-0.0,1.06,-0.71,0.23,0.14,-0.0,0.58,,0.43,0.01
2021-11-26,0.43,0.34,-0.0,0.32,1.34,0.65,2.57,0.93,0.38,0.22,0.26,0.3,0.57,-0.53,0.45,0.42,1.16,-0.0,,0.76,0.04
2021-11-29,0.65,0.52,-0.0,0.33,1.17,0.22,0.56,-0.35,0.71,-0.89,-0.0,0.3,0.4,0.35,0.23,0.28,0.67,0.29,,0.66,0.02
2021-11-30,-0.0,-0.0,0.34,0.33,0.2,0.22,0.66,0.93,0.33,0.88,-0.0,-0.3,0.4,0.7,0.45,0.28,0.17,-0.0,,-0.44,0.01
2021-12-01,-0.44,-0.52,-0.69,-0.33,-2.36,-0.66,-1.01,-0.59,-0.61,-0.67,-0.51,-1.49,-1.15,-0.53,-0.68,-0.56,-1.36,-0.58,,-0.99,-0.04
2021-12-02,-0.22,-0.17,-0.0,0.33,-1.35,-0.22,-1.8,-0.23,-1.38,-0.0,-0.0,0.29,0.28,0.18,-0.23,-0.0,-0.0,0.29,5.81,0.11,-0.01
2021-12-03,-0.0,-0.17,-0.0,-0.33,0.38,-0.22,-0.71,-0.12,0.38,-0.22,-0.26,-0.59,-0.34,-0.53,-0.0,0.14,-0.0,-0.29,-6.42,-0.55,-0.02
2021-12-06,-0.43,-0.69,-0.0,-0.0,-0.76,-0.0,-1.11,-0.12,-1.2,0.22,0.51,0.59,-2.55,0.18,-0.0,0.14,-0.67,-0.0,1.15,-0.11,-0.02
2021-12-07,-0.65,-0.68,-0.34,-0.33,-1.51,-0.43,-0.04,-0.93,-3.78,-0.44,-0.51,-0.59,-1.99,-0.35,-0.68,-0.42,-1.16,-0.29,0.7,-1.41,-0.04
2021-12-08,0.43,0.34,0.34,0.33,1.49,0.65,-0.39,0.12,-1.2,-0.22,0.26,0.29,-0.05,0.53,0.22,-0.0,0.82,0.29,-1.12,0.86,0.01
2021-12-09,-0.43,-0.68,-0.68,-0.33,-1.13,-0.43,-2.09,-0.92,0.1,-0.44,-0.51,-0.29,-1.25,-0.35,-0.68,-0.28,-1.0,-0.87,-2.66,-0.97,-0.04
2021-12-10,-0.0,0.51,0.34,-0.0,1.12,0.43,-0.68,-0.23,0.05,0.44,-0.25,0.59,1.71,0.35,0.67,0.14,0.99,-0.57,0.03,0.53,0.01
2021-12-13,0.64,-0.0,0.34,0.33,0.19,0.87,2.0,1.37,-0.88,0.44,0.76,0.88,0.6,0.71,-0.0,0.42,0.5,-0.0,3.0,1.4,0.03
2021-12-14,0.22,0.85,-0.0,0.33,1.33,0.66,2.42,0.92,1.94,0.44,0.51,1.19,3.78,0.89,0.23,0.28,1.5,0.57,1.45,0.65,0.05
2021-12-15,0.22,-0.0,-0.0,-0.0,-1.54,0.44,0.29,0.23,0.47,-0.0,-0.0,-0.0,0.17,-0.0,-0.0,0.14,-0.0,0.29,-0.71,0.55,0.0
2021-12-16,-0.22,-0.17,-0.34,-0.0,-0.76,-0.44,-0.39,-0.58,-1.99,-0.22,-0.0,-0.3,-0.97,-0.54,-0.23,-0.28,-0.17,-0.58,-1.94,-0.66,-0.02
2021-12-17,0.22,0.17,0.34,-0.33,0.94,0.22,0.84,0.47,0.1,-0.0,-0.0,0.3,0.85,0.53,0.45,0.28,1.01,-0.0,-0.54,1.1,0.02
2021-12-20,-0.0,-0.0,-0.34,0.33,0.19,-0.0,0.16,-0.23,-0.21,0.22,-0.0,0.3,0.28,0.18,-0.0,0.14,2.22,-0.0,-0.49,0.67,0.0
2021-12-21,-0.87,-0.69,-0.0,-0.33,-0.95,-0.44,0.12,-0.35,-0.05,-1.33,-0.51,-0.91,-0.4,-0.72,-0.68,-0.42,-2.44,-2.01,1.68,-0.89,-0.02
2021-12-22,0.22,-0.17,-0.0,-0.0,1.13,0.22,1.22,0.46,1.08,0.66,0.26,0.6,1.14,0.36,0.45,0.28,0.68,1.4,1.81,-0.0,0.02
2021-12-23,-0.22,-0.17,-0.0,-0.0,-0.76,-0.22,-0.42,-0.12,0.31,-1.54,-0.26,-0.3,0.4,-0.18,-0.0,-0.14,0.17,-0.0,-0.66,0.33,-0.01
2021-12-24,-0.0,-0.34,-0.0,0.33,0.38,-0.0,0.72,0.47,0.99,0.22,0.51,0.3,0.06,0.18,0.23,0.28,0.69,0.28,-0.37,1.0,0.01
2021-12-27,-0.22,0.68,-0.0,-0.33,1.14,-0.44,1.06,-0.23,1.15,0.43,-0.26,-0.3,0.52,-0.0,-0.0,-0.0,-0.17,-0.0,2.14,1.01,0.02
2021-12-28,-0.43,-0.68,-0.34,-0.33,0.38,-0.22,-0.61,-0.12,-1.01,-0.65,-0.26,-0.0,0.29,-0.18,-0.68,-0.14,-0.35,-0.0,-0.75,-1.02,-0.02
2021-12-29,0.43,0.68,0.34,0.65,1.15,-0.22,4.05,0.35,0.63,-0.22,0.26,0.3,2.45,-0.0,-0.22,-0.0,-0.0,0.29,1.14,0.34,0.05
2021-12-30,0.43,-0.0,-0.0,-0.0,0.58,-0.22,-1.85,-0.0,-0.69,0.43,-0.0,-0.0,-0.42,0.18,0.22,0.14,-0.0,-0.0,-2.08,-0.45,-0.01
2021-12-31,0.22,0.17,-0.0,-0.0,0.2,-0.22,-0.43,0.12,0.05,-0.22,-0.0,-0.0,2.02,-0.18,0.22,0.14,-0.34,-0.29,-0.21,-0.34,0.0
2022-01-04,-0.86,-0.85,-0.0,-0.66,-1.18,-0.22,0.74,-0.47,-0.47,-0.22,-0.26,-0.3,-1.09,-0.54,-0.45,-0.56,-2.4,-0.29,1.52,-0.89,-0.02
2022-01-05,-0.86,-2.03,-1.02,-0.65,-3.1,-0.87,-1.45,-0.82,-4.91,-0.65,-0.51,-0.9,-2.94,-0.71,-0.67,-0.84,-1.51,-0.28,-3.0,-1.22,-0.08
2022-01-06,0.21,-0.33,0.34,-0.0,0.75,0.21,1.83,0.81,0.55,0.64,0.25,0.6,0.17,0.53,0.45,0.55,0.33,0.57,-0.08,-0.87,0.02
2022-01-07,-0.85,-1.49,-1.01,-1.62,-4.55,-1.72,-1.87,-1.63,-2.2,-1.51,-0.77,-1.5,-0.47,-1.06,-1.34,-1.11,-2.65,-0.86,-1.13,-0.43,-0.08
2022-01-10,-0.21,0.33,-0.0,0.32,-1.45,-0.42,-0.37,-0.11,-1.13,0.21,-0.51,-0.59,0.06,-0.7,-0.22,-0.28,-0.65,-0.57,0.92,-0.86,-0.01
2022-01-11,-0.0,-0.33,-0.33,-0.32,-0.54,-0.63,-1.26,-0.11,-3.73,-0.85,-0.5,-0.29,-1.28,-0.17,-1.1,-0.0,-3.21,0.28,1.34,-2.78,-0.03
2022-01-12,0.63,0.98,0.67,0.64,0.53,0.42,0.18,0.46,0.14,-0.0,0.5,0.29,2.35,-0.35,0.44,-0.0,-2.17,-0.56,-0.47,-1.35,0.03
2022-01-13,-0.21,-0.49,-1.01,-0.64,-0.71,-1.05,0.84,-0.35,0.61,-0.21,-0.76,-0.88,0.12,-0.17,-0.44,-0.0,-2.28,-0.0,2.44,-0.62,-0.01
2022-01-14,1.06,1.47,1.33,1.59,2.48,1.66,2.68,1.49,2.73,1.9,1.75,1.16,3.83,1.56,1.74,1.23,3.86,1.12,2.81,3.27,0.09
2022-01-17,0.64,0.66,0.67,-0.0,-0.36,0.63,-1.17,0.23,0.73,-0.22,-0.0,0.59,0.67,-0.0,-0.22,-0.14,-0.62,0.28,0.68,-0.42,0.01
2022-01-18,-0.86,-1.51,-1.36,-0.97,-1.99,-2.13,-0.89,-0.7,-3.85,-1.93,-0.76,-1.18,-1.85,-1.05,-1.33,-0.55,-3.53,-0.57,-6.85,-3.36,-0.08
2022-01-19,-0.21,0.33,0.33,0.32,-0.36,-0.0,-1.41,-0.12,-0.99,-0.21,-0.0,-0.58,0.12,-0.17,-0.0,-0.14,0.3,-0.28,-1.6,-0.51,-0.01
2022-01-20,-1.06,-1.32,-0.67,-0.32,-2.3,-0.63,-3.36,-1.85,-2.98,-0.84,-0.76,-0.29,-5.03,-0.35,-0.44,-0.69,-1.93,-0.28,-2.89,-1.92,-0.08
2022-01-21,1.05,0.98,-0.0,-0.0,0.69,0.41,-0.88,0.45,1.58,0.83,0.5,0.87,-0.12,0.69,0.43,0.68,0.58,0.28,1.55,0.6,0.02
2022-01-24,-0.0,-0.16,0.33,-0.0,0.17,0.62,-0.06,0.8,-1.19,0.63,0.25,0.29,0.86,0.17,0.44,0.55,-0.29,0.85,0.6,0.2,0.0
2022-01-25,0.64,1.32,1.34,0.96,0.7,0.84,1.83,1.5,2.9,1.48,1.52,1.76,2.03,1.75,1.75,1.39,2.2,1.99,-0.45,0.5,0.06
2022-01-26,-0.43,-0.67,-0.34,-0.0,-0.53,-1.69,-0.2,-0.12,0.42,-0.43,-0.26,-0.3,1.19,-0.89,-0.89,-0.28,-0.6,-0.58,-0.23,1.31,-0.02
2022-01-27,0.21,-0.0,0.34,-0.0,1.22,0.62,0.45,1.4,0.14,-0.21,0.77,0.3,2.1,0.53,0.22,0.7,0.15,0.58,-0.25,-1.73,0.02
2022-01-28,0.43,0.83,-0.34,-0.0,0.53,1.04,3.07,0.47,1.97,0.85,-0.0,0.3,2.88,0.35,0.44,0.85,1.94,0.29,2.52,1.7,0.05
2022-02-07,-1.72,-2.34,-1.35,-1.29,-3.02,-2.74,-4.35,-1.31,-5.41,-2.58,-1.03,-1.8,-3.54,-2.49,-1.78,-1.28,-3.34,-0.87,-4.63,-1.93,-0.13
2022-02-08,-2.32,-3.26,-2.0,-1.28,-1.73,-1.44,-0.7,-1.53,-1.68,-1.26,-1.79,-2.06,-2.68,-1.21,-1.75,-1.83,-1.18,-2.6,0.98,-1.1,-0.09
2022-02-09,0.21,0.63,0.33,0.32,0.17,0.4,0.17,0.12,0.49,0.21,0.25,0.29,-0.18,0.34,0.43,0.14,1.02,-0.0,1.85,1.98,0.02
2022-02-10,-0.41,-0.64,-0.98,-0.95,-1.02,-1.22,-0.17,-0.58,-1.71,-0.41,-0.25,-0.58,-0.77,-0.52,-0.65,-0.69,-1.47,-0.28,-0.88,-1.71,-0.04
2022-02-11,-0.21,-0.63,-0.0,-0.0,-1.35,-0.6,-2.03,-0.58,-1.5,-0.41,-0.5,-0.0,-0.65,-0.0,-0.43,-0.27,-2.03,-0.28,-2.04,-2.48,-0.04
